"Location","OISST_mex","Date"
"Careyeros",25.8099994659424,1994-01-14
"Chimo",26.2399997711182,1994-01-14
"Islas_Marietas",25.189998626709,1994-01-14
"Majahuitas",25.8999996185303,1994-01-14
"Uva_Island",28.9499988555908,1994-01-14
"Caletitas",25.8599987030029,1994-01-15
"Careyeros",25.769998550415,1994-01-15
"Chimo",26.25,1994-01-15
"Islas_Marietas",25.189998626709,1994-01-15
"Majahuitas",25.8599987030029,1994-01-15
"Uva_Island",28.8499984741211,1994-01-15
"Caletitas",25.8199996948242,1994-01-16
"Careyeros",25.8099994659424,1994-01-16
"Chimo",26.3099994659424,1994-01-16
"Islas_Marietas",25.1800003051758,1994-01-16
"Majahuitas",25.8199996948242,1994-01-16
"Uva_Island",28.5699996948242,1994-01-16
"Caletitas",26.0499992370605,1994-01-17
"Careyeros",25.9599990844727,1994-01-17
"Chimo",26.5999984741211,1994-01-17
"Islas_Marietas",25.2099990844727,1994-01-17
"Majahuitas",26.0499992370605,1994-01-17
"Uva_Island",28.6299991607666,1994-01-17
"Caletitas",26.0299987792969,1994-01-18
"Careyeros",25.8400001525879,1994-01-18
"Chimo",26.5399990081787,1994-01-18
"Islas_Marietas",24.9899997711182,1994-01-18
"Majahuitas",26.0299987792969,1994-01-18
"Uva_Island",28.8099994659424,1994-01-18
"Caletitas",26.0799999237061,1994-01-19
"Careyeros",25.8999996185303,1994-01-19
"Chimo",26.6599998474121,1994-01-19
"Islas_Marietas",25.0100002288818,1994-01-19
"Majahuitas",26.0799999237061,1994-01-19
"Uva_Island",29.5900001525879,1994-01-19
"Caletitas",26.0699996948242,1994-01-20
"Careyeros",25.8699989318848,1994-01-20
"Chimo",26.5499992370605,1994-01-20
"Islas_Marietas",24.8599987030029,1994-01-20
"Majahuitas",26.0699996948242,1994-01-20
"Uva_Island",29.4200000762939,1994-01-20
"Caletitas",25.2899990081787,1994-01-21
"Careyeros",25.2199993133545,1994-01-21
"Chimo",25.6299991607666,1994-01-21
"Islas_Marietas",24.5900001525879,1994-01-21
"Majahuitas",25.2899990081787,1994-01-21
"Uva_Island",28.689998626709,1994-01-21
"Caletitas",25.189998626709,1994-01-22
"Careyeros",25.189998626709,1994-01-22
"Chimo",25.4200000762939,1994-01-22
"Islas_Marietas",24.6099987030029,1994-01-22
"Majahuitas",25.189998626709,1994-01-22
"Uva_Island",28,1994-01-22
"Caletitas",25.2299995422363,1994-01-23
"Careyeros",25.269998550415,1994-01-23
"Chimo",25.5499992370605,1994-01-23
"Islas_Marietas",24.6299991607666,1994-01-23
"Majahuitas",25.2299995422363,1994-01-23
"Uva_Island",28.3799991607666,1994-01-23
"Caletitas",25.6099987030029,1994-01-24
"Careyeros",25.5699996948242,1994-01-24
"Chimo",25.8999996185303,1994-01-24
"Islas_Marietas",24.8099994659424,1994-01-24
"Majahuitas",25.6099987030029,1994-01-24
"Uva_Island",28.519998550415,1994-01-24
"Caletitas",25.7899990081787,1994-01-25
"Careyeros",25.7899990081787,1994-01-25
"Chimo",26.0399990081787,1994-01-25
"Islas_Marietas",25.1599998474121,1994-01-25
"Majahuitas",25.7899990081787,1994-01-25
"Uva_Island",28.1999988555908,1994-01-25
"Caletitas",25.6700000762939,1994-01-26
"Careyeros",25.769998550415,1994-01-26
"Chimo",25.8899993896484,1994-01-26
"Islas_Marietas",25.189998626709,1994-01-26
"Majahuitas",25.6700000762939,1994-01-26
"Uva_Island",27.9799995422363,1994-01-26
"Caletitas",25.4300003051758,1994-01-27
"Careyeros",25.6499996185303,1994-01-27
"Chimo",25.6599998474121,1994-01-27
"Islas_Marietas",25.1700000762939,1994-01-27
"Majahuitas",25.4300003051758,1994-01-27
"Uva_Island",28.4099998474121,1994-01-27
"Caletitas",25.3400001525879,1994-01-28
"Careyeros",25.5999984741211,1994-01-28
"Chimo",25.5499992370605,1994-01-28
"Islas_Marietas",25.1199989318848,1994-01-28
"Majahuitas",25.3400001525879,1994-01-28
"Uva_Island",28.939998626709,1994-01-28
"Caletitas",24.3299999237061,1994-01-29
"Careyeros",24.5,1994-01-29
"Chimo",24.4200000762939,1994-01-29
"Islas_Marietas",23.8999996185303,1994-01-29
"Majahuitas",24.3299999237061,1994-01-29
"Uva_Island",28.8199996948242,1994-01-29
"Caletitas",24.2999992370605,1994-01-30
"Careyeros",24.4799995422363,1994-01-30
"Chimo",24.3599987030029,1994-01-30
"Islas_Marietas",23.8299999237061,1994-01-30
"Majahuitas",24.2999992370605,1994-01-30
"Uva_Island",28.6199989318848,1994-01-30
"Caletitas",24.1499996185303,1994-01-31
"Careyeros",24.3400001525879,1994-01-31
"Chimo",24.1800003051758,1994-01-31
"Islas_Marietas",23.7199993133545,1994-01-31
"Majahuitas",24.1499996185303,1994-01-31
"Uva_Island",28.6499996185303,1994-01-31
"Caletitas",24.189998626709,1994-02-01
"Careyeros",24.3699989318848,1994-02-01
"Chimo",24.2399997711182,1994-02-01
"Islas_Marietas",23.7299995422363,1994-02-01
"Majahuitas",24.189998626709,1994-02-01
"Uva_Island",28.6800003051758,1994-02-01
"Caletitas",24.25,1994-02-02
"Careyeros",24.439998626709,1994-02-02
"Chimo",24.3400001525879,1994-02-02
"Islas_Marietas",23.8099994659424,1994-02-02
"Majahuitas",24.25,1994-02-02
"Uva_Island",28.5,1994-02-02
"Caletitas",24.4799995422363,1994-02-03
"Careyeros",24.6299991607666,1994-02-03
"Chimo",24.4799995422363,1994-02-03
"Islas_Marietas",23.8699989318848,1994-02-03
"Majahuitas",24.4799995422363,1994-02-03
"Uva_Island",28.5599994659424,1994-02-03
"Caletitas",24.7099990844727,1994-02-04
"Careyeros",24.769998550415,1994-02-04
"Chimo",24.769998550415,1994-02-04
"Islas_Marietas",24.0599994659424,1994-02-04
"Majahuitas",24.7099990844727,1994-02-04
"Uva_Island",28.9200000762939,1994-02-04
"Caletitas",24.769998550415,1994-02-05
"Careyeros",24.769998550415,1994-02-05
"Chimo",24.8599987030029,1994-02-05
"Islas_Marietas",23.9099998474121,1994-02-05
"Majahuitas",24.769998550415,1994-02-05
"Uva_Island",28.769998550415,1994-02-05
"Caletitas",24.3699989318848,1994-02-06
"Careyeros",24.7099990844727,1994-02-06
"Chimo",24.3899993896484,1994-02-06
"Islas_Marietas",24.0100002288818,1994-02-06
"Majahuitas",24.3699989318848,1994-02-06
"Uva_Island",28.7399997711182,1994-02-06
"Caletitas",24.2299995422363,1994-02-07
"Careyeros",24.75,1994-02-07
"Chimo",24.1099987030029,1994-02-07
"Islas_Marietas",23.9699993133545,1994-02-07
"Majahuitas",24.2299995422363,1994-02-07
"Uva_Island",28.8599987030029,1994-02-07
"Caletitas",24.1199989318848,1994-02-08
"Careyeros",24.6199989318848,1994-02-08
"Chimo",23.9300003051758,1994-02-08
"Islas_Marietas",23.8699989318848,1994-02-08
"Majahuitas",24.1199989318848,1994-02-08
"Uva_Island",29.019998550415,1994-02-08
"Caletitas",24.0499992370605,1994-02-09
"Careyeros",24.4699993133545,1994-02-09
"Chimo",23.7899990081787,1994-02-09
"Islas_Marietas",23.5100002288818,1994-02-09
"Majahuitas",24.0499992370605,1994-02-09
"Uva_Island",28.8899993896484,1994-02-09
"Caletitas",23.5599994659424,1994-02-10
"Careyeros",23.9599990844727,1994-02-10
"Chimo",23.1399993896484,1994-02-10
"Islas_Marietas",23.019998550415,1994-02-10
"Majahuitas",23.5599994659424,1994-02-10
"Uva_Island",28.8499984741211,1994-02-10
"Caletitas",23.6099987030029,1994-02-11
"Careyeros",24.0100002288818,1994-02-11
"Chimo",23.0699996948242,1994-02-11
"Islas_Marietas",23.0499992370605,1994-02-11
"Majahuitas",23.6099987030029,1994-02-11
"Uva_Island",28.9899997711182,1994-02-11
"Caletitas",23.689998626709,1994-02-12
"Careyeros",24.0399990081787,1994-02-12
"Chimo",23.1999988555908,1994-02-12
"Islas_Marietas",23.1599998474121,1994-02-12
"Majahuitas",23.689998626709,1994-02-12
"Uva_Island",29.1799983978271,1994-02-12
"Caletitas",23.6999988555908,1994-02-13
"Careyeros",23.9899997711182,1994-02-13
"Chimo",23.2899990081787,1994-02-13
"Islas_Marietas",23.1999988555908,1994-02-13
"Majahuitas",23.6999988555908,1994-02-13
"Uva_Island",29.0999984741211,1994-02-13
"Caletitas",24.6499996185303,1994-02-14
"Careyeros",24.7399997711182,1994-02-14
"Chimo",24.2299995422363,1994-02-14
"Islas_Marietas",24.0499992370605,1994-02-14
"Majahuitas",24.6499996185303,1994-02-14
"Uva_Island",28.9799995422363,1994-02-14
"Caletitas",24.7099990844727,1994-02-15
"Careyeros",24.6299991607666,1994-02-15
"Chimo",24.3199996948242,1994-02-15
"Islas_Marietas",23.9699993133545,1994-02-15
"Majahuitas",24.7099990844727,1994-02-15
"Uva_Island",28.7999992370605,1994-02-15
"Caletitas",24.439998626709,1994-02-16
"Careyeros",24.3999996185303,1994-02-16
"Chimo",24.1800003051758,1994-02-16
"Islas_Marietas",23.7600002288818,1994-02-16
"Majahuitas",24.439998626709,1994-02-16
"Uva_Island",28.8499984741211,1994-02-16
"Caletitas",24.2399997711182,1994-02-17
"Careyeros",24.25,1994-02-17
"Chimo",24.1599998474121,1994-02-17
"Islas_Marietas",23.6299991607666,1994-02-17
"Majahuitas",24.2399997711182,1994-02-17
"Uva_Island",28.8599987030029,1994-02-17
"Caletitas",24.4699993133545,1994-02-18
"Careyeros",24.5100002288818,1994-02-18
"Chimo",24.5699996948242,1994-02-18
"Islas_Marietas",24.1800003051758,1994-02-18
"Majahuitas",24.4699993133545,1994-02-18
"Uva_Island",28.3699989318848,1994-02-18
"Caletitas",24.769998550415,1994-02-19
"Careyeros",24.8400001525879,1994-02-19
"Chimo",24.939998626709,1994-02-19
"Islas_Marietas",24.3899993896484,1994-02-19
"Majahuitas",24.769998550415,1994-02-19
"Uva_Island",28.439998626709,1994-02-19
"Caletitas",24.5,1994-02-20
"Careyeros",24.6099987030029,1994-02-20
"Chimo",24.9499988555908,1994-02-20
"Islas_Marietas",24.1199989318848,1994-02-20
"Majahuitas",24.5,1994-02-20
"Uva_Island",28.4699993133545,1994-02-20
"Caletitas",24.1999988555908,1994-02-21
"Careyeros",24.2099990844727,1994-02-21
"Chimo",24.8199996948242,1994-02-21
"Islas_Marietas",23.9599990844727,1994-02-21
"Majahuitas",24.1999988555908,1994-02-21
"Uva_Island",28.6700000762939,1994-02-21
"Caletitas",24.0499992370605,1994-02-22
"Careyeros",24.0499992370605,1994-02-22
"Chimo",24.6800003051758,1994-02-22
"Islas_Marietas",23.9699993133545,1994-02-22
"Majahuitas",24.0499992370605,1994-02-22
"Uva_Island",29.2299995422363,1994-02-22
"Caletitas",23.6499996185303,1994-02-23
"Careyeros",23.7600002288818,1994-02-23
"Chimo",23.9799995422363,1994-02-23
"Islas_Marietas",23.2799987792969,1994-02-23
"Majahuitas",23.6499996185303,1994-02-23
"Uva_Island",29.2199993133545,1994-02-23
"Caletitas",23.6700000762939,1994-02-24
"Careyeros",23.9099998474121,1994-02-24
"Chimo",23.7799987792969,1994-02-24
"Islas_Marietas",23.3500003814697,1994-02-24
"Majahuitas",23.6700000762939,1994-02-24
"Uva_Island",29.0100002288818,1994-02-24
"Caletitas",23.6099987030029,1994-02-25
"Careyeros",23.8699989318848,1994-02-25
"Chimo",23.6599998474121,1994-02-25
"Islas_Marietas",23.1299991607666,1994-02-25
"Majahuitas",23.6099987030029,1994-02-25
"Uva_Island",28.6800003051758,1994-02-25
"Caletitas",23.5,1994-02-26
"Careyeros",23.6800003051758,1994-02-26
"Chimo",23.4899997711182,1994-02-26
"Islas_Marietas",22.7899990081787,1994-02-26
"Majahuitas",23.5,1994-02-26
"Uva_Island",28.3799991607666,1994-02-26
"Caletitas",23.5799999237061,1994-02-27
"Careyeros",23.7999992370605,1994-02-27
"Chimo",23.5699996948242,1994-02-27
"Islas_Marietas",22.7199993133545,1994-02-27
"Majahuitas",23.5799999237061,1994-02-27
"Uva_Island",28.689998626709,1994-02-27
"Caletitas",23.8599987030029,1994-02-28
"Careyeros",24.0599994659424,1994-02-28
"Chimo",24.019998550415,1994-02-28
"Islas_Marietas",22.8799991607666,1994-02-28
"Majahuitas",23.8599987030029,1994-02-28
"Uva_Island",29.019998550415,1994-02-28
"Caletitas",23.7299995422363,1994-03-01
"Careyeros",23.8899993896484,1994-03-01
"Chimo",23.9699993133545,1994-03-01
"Islas_Marietas",22.7199993133545,1994-03-01
"Majahuitas",23.7299995422363,1994-03-01
"Uva_Island",29.0599994659424,1994-03-01
"Caletitas",24.1499996185303,1994-03-02
"Careyeros",24.3500003814697,1994-03-02
"Chimo",24.2899990081787,1994-03-02
"Islas_Marietas",23.5599994659424,1994-03-02
"Majahuitas",24.1499996185303,1994-03-02
"Uva_Island",28.9099998474121,1994-03-02
"Caletitas",24.1999988555908,1994-03-03
"Careyeros",24.25,1994-03-03
"Chimo",24.3199996948242,1994-03-03
"Islas_Marietas",23.3999996185303,1994-03-03
"Majahuitas",24.1999988555908,1994-03-03
"Uva_Island",28.6299991607666,1994-03-03
"Caletitas",24.0799999237061,1994-03-04
"Careyeros",24,1994-03-04
"Chimo",24.3699989318848,1994-03-04
"Islas_Marietas",23.1800003051758,1994-03-04
"Majahuitas",24.0799999237061,1994-03-04
"Uva_Island",28.4499988555908,1994-03-04
"Caletitas",23.7999992370605,1994-03-05
"Careyeros",23.8599987030029,1994-03-05
"Chimo",24.0799999237061,1994-03-05
"Islas_Marietas",23.0599994659424,1994-03-05
"Majahuitas",23.7999992370605,1994-03-05
"Uva_Island",28.3699989318848,1994-03-05
"Caletitas",23.5499992370605,1994-03-06
"Careyeros",23.8299999237061,1994-03-06
"Chimo",23.7199993133545,1994-03-06
"Islas_Marietas",22.9300003051758,1994-03-06
"Majahuitas",23.5499992370605,1994-03-06
"Uva_Island",28.2199993133545,1994-03-06
"Caletitas",23.5699996948242,1994-03-07
"Careyeros",24.0299987792969,1994-03-07
"Chimo",23.519998550415,1994-03-07
"Islas_Marietas",23.1499996185303,1994-03-07
"Majahuitas",23.5699996948242,1994-03-07
"Uva_Island",28.3899993896484,1994-03-07
"Caletitas",23.6399993896484,1994-03-08
"Careyeros",24.0699996948242,1994-03-08
"Chimo",23.5499992370605,1994-03-08
"Islas_Marietas",23.3599987030029,1994-03-08
"Majahuitas",23.6399993896484,1994-03-08
"Uva_Island",28.7299995422363,1994-03-08
"Caletitas",24.1999988555908,1994-03-09
"Careyeros",24.5399990081787,1994-03-09
"Chimo",24.1599998474121,1994-03-09
"Islas_Marietas",23.519998550415,1994-03-09
"Majahuitas",24.1999988555908,1994-03-09
"Uva_Island",28.9899997711182,1994-03-09
"Caletitas",24.519998550415,1994-03-10
"Careyeros",24.7299995422363,1994-03-10
"Chimo",24.4799995422363,1994-03-10
"Islas_Marietas",23.7099990844727,1994-03-10
"Majahuitas",24.519998550415,1994-03-10
"Uva_Island",29.1700000762939,1994-03-10
"Caletitas",24.5499992370605,1994-03-11
"Careyeros",24.6700000762939,1994-03-11
"Chimo",24.5100002288818,1994-03-11
"Islas_Marietas",23.6000003814697,1994-03-11
"Majahuitas",24.5499992370605,1994-03-11
"Uva_Island",29.019998550415,1994-03-11
"Caletitas",24.3199996948242,1994-03-12
"Careyeros",24.2999992370605,1994-03-12
"Chimo",24.2799987792969,1994-03-12
"Islas_Marietas",22.7299995422363,1994-03-12
"Majahuitas",24.3199996948242,1994-03-12
"Uva_Island",28.9200000762939,1994-03-12
"Caletitas",23.5499992370605,1994-03-13
"Careyeros",23.5599994659424,1994-03-13
"Chimo",23.5499992370605,1994-03-13
"Islas_Marietas",22.519998550415,1994-03-13
"Majahuitas",23.5499992370605,1994-03-13
"Uva_Island",29,1994-03-13
"Caletitas",23.6399993896484,1994-03-14
"Careyeros",23.7799987792969,1994-03-14
"Chimo",23.7199993133545,1994-03-14
"Islas_Marietas",22.8599987030029,1994-03-14
"Majahuitas",23.6399993896484,1994-03-14
"Uva_Island",28.8499984741211,1994-03-14
"Caletitas",23.6700000762939,1994-03-15
"Careyeros",23.9300003051758,1994-03-15
"Chimo",23.9099998474121,1994-03-15
"Islas_Marietas",22.9899997711182,1994-03-15
"Majahuitas",23.6700000762939,1994-03-15
"Uva_Island",28.7799987792969,1994-03-15
"Caletitas",23.7799987792969,1994-03-16
"Careyeros",24.019998550415,1994-03-16
"Chimo",24.0499992370605,1994-03-16
"Islas_Marietas",23.0299987792969,1994-03-16
"Majahuitas",23.7799987792969,1994-03-16
"Uva_Island",28.769998550415,1994-03-16
"Caletitas",23.5,1994-03-17
"Careyeros",23.8199996948242,1994-03-17
"Chimo",23.8699989318848,1994-03-17
"Islas_Marietas",23.2099990844727,1994-03-17
"Majahuitas",23.5,1994-03-17
"Uva_Island",28.7799987792969,1994-03-17
"Caletitas",23.3799991607666,1994-03-18
"Careyeros",23.769998550415,1994-03-18
"Chimo",23.7600002288818,1994-03-18
"Islas_Marietas",23.4200000762939,1994-03-18
"Majahuitas",23.3799991607666,1994-03-18
"Uva_Island",28.6299991607666,1994-03-18
"Caletitas",23.7199993133545,1994-03-19
"Careyeros",24.1099987030029,1994-03-19
"Chimo",23.7600002288818,1994-03-19
"Islas_Marietas",23.2199993133545,1994-03-19
"Majahuitas",23.7199993133545,1994-03-19
"Uva_Island",28.6299991607666,1994-03-19
"Caletitas",23.8999996185303,1994-03-20
"Careyeros",24.3099994659424,1994-03-20
"Chimo",23.6999988555908,1994-03-20
"Islas_Marietas",22.9699993133545,1994-03-20
"Majahuitas",23.8999996185303,1994-03-20
"Uva_Island",29.189998626709,1994-03-20
"Caletitas",23.7399997711182,1994-03-21
"Careyeros",24.25,1994-03-21
"Chimo",23.2299995422363,1994-03-21
"Islas_Marietas",22.8899993896484,1994-03-21
"Majahuitas",23.7399997711182,1994-03-21
"Uva_Island",29.4699993133545,1994-03-21
"Caletitas",23.6099987030029,1994-03-22
"Careyeros",24.1599998474121,1994-03-22
"Chimo",22.9499988555908,1994-03-22
"Islas_Marietas",22.9499988555908,1994-03-22
"Majahuitas",23.6099987030029,1994-03-22
"Uva_Island",29.6799983978271,1994-03-22
"Caletitas",23.4699993133545,1994-03-23
"Careyeros",24.0900001525879,1994-03-23
"Chimo",22.7799987792969,1994-03-23
"Islas_Marietas",23.0599994659424,1994-03-23
"Majahuitas",23.4699993133545,1994-03-23
"Uva_Island",29.6399993896484,1994-03-23
"Caletitas",23.6199989318848,1994-03-24
"Careyeros",24.2199993133545,1994-03-24
"Chimo",22.7799987792969,1994-03-24
"Islas_Marietas",23.1000003814697,1994-03-24
"Majahuitas",23.6199989318848,1994-03-24
"Uva_Island",29.8499984741211,1994-03-24
"Caletitas",23.7099990844727,1994-03-25
"Careyeros",24.2099990844727,1994-03-25
"Chimo",22.7899990081787,1994-03-25
"Islas_Marietas",23.1199989318848,1994-03-25
"Majahuitas",23.7099990844727,1994-03-25
"Uva_Island",30.0999984741211,1994-03-25
"Caletitas",23.9499988555908,1994-03-26
"Careyeros",24.4300003051758,1994-03-26
"Chimo",23.019998550415,1994-03-26
"Islas_Marietas",23.5699996948242,1994-03-26
"Majahuitas",23.9499988555908,1994-03-26
"Uva_Island",29.8299999237061,1994-03-26
"Caletitas",23.7600002288818,1994-03-27
"Careyeros",24.0299987792969,1994-03-27
"Chimo",23.2399997711182,1994-03-27
"Islas_Marietas",22.6800003051758,1994-03-27
"Majahuitas",23.7600002288818,1994-03-27
"Uva_Island",29.5699996948242,1994-03-27
"Caletitas",23.3899993896484,1994-03-28
"Careyeros",23.8199996948242,1994-03-28
"Chimo",22.8199996948242,1994-03-28
"Islas_Marietas",22.5599994659424,1994-03-28
"Majahuitas",23.3899993896484,1994-03-28
"Uva_Island",29.3099994659424,1994-03-28
"Caletitas",23.4099998474121,1994-03-29
"Careyeros",23.8699989318848,1994-03-29
"Chimo",22.6399993896484,1994-03-29
"Islas_Marietas",22.769998550415,1994-03-29
"Majahuitas",23.4099998474121,1994-03-29
"Uva_Island",29.2899990081787,1994-03-29
"Caletitas",23.3199996948242,1994-03-30
"Careyeros",23.6199989318848,1994-03-30
"Chimo",22.6199989318848,1994-03-30
"Islas_Marietas",22.6099987030029,1994-03-30
"Majahuitas",23.3199996948242,1994-03-30
"Uva_Island",29.9899997711182,1994-03-30
"Caletitas",23.4599990844727,1994-03-31
"Careyeros",23.689998626709,1994-03-31
"Chimo",23.019998550415,1994-03-31
"Islas_Marietas",22.6999988555908,1994-03-31
"Majahuitas",23.4599990844727,1994-03-31
"Uva_Island",29.8400001525879,1994-03-31
"Caletitas",23.4799995422363,1994-04-01
"Careyeros",23.75,1994-04-01
"Chimo",23,1994-04-01
"Islas_Marietas",22.8400001525879,1994-04-01
"Majahuitas",23.4799995422363,1994-04-01
"Uva_Island",29.439998626709,1994-04-01
"Caletitas",24,1994-04-02
"Careyeros",24.2399997711182,1994-04-02
"Chimo",22.9200000762939,1994-04-02
"Islas_Marietas",23.0799999237061,1994-04-02
"Majahuitas",24,1994-04-02
"Uva_Island",29.5900001525879,1994-04-02
"Caletitas",24.0100002288818,1994-04-03
"Careyeros",24.3199996948242,1994-04-03
"Chimo",23.0499992370605,1994-04-03
"Islas_Marietas",23.1999988555908,1994-04-03
"Majahuitas",24.0100002288818,1994-04-03
"Uva_Island",29.8899993896484,1994-04-03
"Caletitas",23.7999992370605,1994-04-04
"Careyeros",24.2600002288818,1994-04-04
"Chimo",23.0399990081787,1994-04-04
"Islas_Marietas",23.6800003051758,1994-04-04
"Majahuitas",23.7999992370605,1994-04-04
"Uva_Island",29.2799987792969,1994-04-04
"Caletitas",23.2600002288818,1994-04-05
"Careyeros",23.5399990081787,1994-04-05
"Chimo",22.7999992370605,1994-04-05
"Islas_Marietas",22.6999988555908,1994-04-05
"Majahuitas",23.2600002288818,1994-04-05
"Uva_Island",29.1799983978271,1994-04-05
"Caletitas",23.5499992370605,1994-04-06
"Careyeros",23.75,1994-04-06
"Chimo",23.1199989318848,1994-04-06
"Islas_Marietas",22.7899990081787,1994-04-06
"Majahuitas",23.5499992370605,1994-04-06
"Uva_Island",29.75,1994-04-06
"Caletitas",23.75,1994-04-07
"Careyeros",24.2799987792969,1994-04-07
"Chimo",23.2299995422363,1994-04-07
"Islas_Marietas",23.189998626709,1994-04-07
"Majahuitas",23.75,1994-04-07
"Uva_Island",29.5799999237061,1994-04-07
"Caletitas",23.9200000762939,1994-04-08
"Careyeros",24.5599994659424,1994-04-08
"Chimo",23.3400001525879,1994-04-08
"Islas_Marietas",23.7299995422363,1994-04-08
"Majahuitas",23.9200000762939,1994-04-08
"Uva_Island",29.0100002288818,1994-04-08
"Caletitas",23.8500003814697,1994-04-09
"Careyeros",24.3500003814697,1994-04-09
"Chimo",23.0699996948242,1994-04-09
"Islas_Marietas",23.8999996185303,1994-04-09
"Majahuitas",23.8500003814697,1994-04-09
"Uva_Island",28.8599987030029,1994-04-09
"Caletitas",23.7399997711182,1994-04-10
"Careyeros",24.1599998474121,1994-04-10
"Chimo",23.0100002288818,1994-04-10
"Islas_Marietas",23.7999992370605,1994-04-10
"Majahuitas",23.7399997711182,1994-04-10
"Uva_Island",29.4200000762939,1994-04-10
"Caletitas",23.6999988555908,1994-04-11
"Careyeros",24.0100002288818,1994-04-11
"Chimo",23.1199989318848,1994-04-11
"Islas_Marietas",23.6299991607666,1994-04-11
"Majahuitas",23.6999988555908,1994-04-11
"Uva_Island",29.4099998474121,1994-04-11
"Caletitas",24.2999992370605,1994-04-12
"Careyeros",24.6499996185303,1994-04-12
"Chimo",23.4899997711182,1994-04-12
"Islas_Marietas",24.3400001525879,1994-04-12
"Majahuitas",24.2999992370605,1994-04-12
"Uva_Island",29.3099994659424,1994-04-12
"Caletitas",24.2600002288818,1994-04-13
"Careyeros",24.7399997711182,1994-04-13
"Chimo",23.3099994659424,1994-04-13
"Islas_Marietas",24.3899993896484,1994-04-13
"Majahuitas",24.2600002288818,1994-04-13
"Uva_Island",29.5100002288818,1994-04-13
"Caletitas",24.1399993896484,1994-04-14
"Careyeros",24.6299991607666,1994-04-14
"Chimo",23.1599998474121,1994-04-14
"Islas_Marietas",24.3299999237061,1994-04-14
"Majahuitas",24.1399993896484,1994-04-14
"Uva_Island",29.7299995422363,1994-04-14
"Caletitas",24.1499996185303,1994-04-15
"Careyeros",24.2899990081787,1994-04-15
"Chimo",23.0100002288818,1994-04-15
"Islas_Marietas",23.8199996948242,1994-04-15
"Majahuitas",24.1499996185303,1994-04-15
"Uva_Island",29.9499988555908,1994-04-15
"Caletitas",24.1700000762939,1994-04-16
"Careyeros",24.3799991607666,1994-04-16
"Chimo",23.1000003814697,1994-04-16
"Islas_Marietas",23.7899990081787,1994-04-16
"Majahuitas",24.1700000762939,1994-04-16
"Uva_Island",29.769998550415,1994-04-16
"Caletitas",24.2799987792969,1994-04-17
"Careyeros",24.5100002288818,1994-04-17
"Chimo",23.2799987792969,1994-04-17
"Islas_Marietas",23.8799991607666,1994-04-17
"Majahuitas",24.2799987792969,1994-04-17
"Uva_Island",29.689998626709,1994-04-17
"Caletitas",25.1700000762939,1994-04-18
"Careyeros",25.269998550415,1994-04-18
"Chimo",24.0599994659424,1994-04-18
"Islas_Marietas",24.6399993896484,1994-04-18
"Majahuitas",25.1700000762939,1994-04-18
"Uva_Island",29.8299999237061,1994-04-18
"Caletitas",25.2299995422363,1994-04-19
"Careyeros",25.2799987792969,1994-04-19
"Chimo",24.1000003814697,1994-04-19
"Islas_Marietas",24.6099987030029,1994-04-19
"Majahuitas",25.2299995422363,1994-04-19
"Uva_Island",29.8799991607666,1994-04-19
"Caletitas",24.9599990844727,1994-04-20
"Careyeros",24.939998626709,1994-04-20
"Chimo",24.3099994659424,1994-04-20
"Islas_Marietas",24.5599994659424,1994-04-20
"Majahuitas",24.9599990844727,1994-04-20
"Uva_Island",29.3199996948242,1994-04-20
"Caletitas",24.4899997711182,1994-04-21
"Careyeros",24.6999988555908,1994-04-21
"Chimo",24.2600002288818,1994-04-21
"Islas_Marietas",24.5399990081787,1994-04-21
"Majahuitas",24.4899997711182,1994-04-21
"Uva_Island",29.2999992370605,1994-04-21
"Caletitas",24.4200000762939,1994-04-22
"Careyeros",24.6999988555908,1994-04-22
"Chimo",24.3799991607666,1994-04-22
"Islas_Marietas",24.6399993896484,1994-04-22
"Majahuitas",24.4200000762939,1994-04-22
"Uva_Island",29.2600002288818,1994-04-22
"Caletitas",24.3899993896484,1994-04-23
"Careyeros",24.7299995422363,1994-04-23
"Chimo",24.439998626709,1994-04-23
"Islas_Marietas",24.8699989318848,1994-04-23
"Majahuitas",24.3899993896484,1994-04-23
"Uva_Island",29.0699996948242,1994-04-23
"Caletitas",24.3999996185303,1994-04-24
"Careyeros",24.7199993133545,1994-04-24
"Chimo",24.4599990844727,1994-04-24
"Islas_Marietas",25.0399990081787,1994-04-24
"Majahuitas",24.3999996185303,1994-04-24
"Uva_Island",29.2299995422363,1994-04-24
"Caletitas",24.6399993896484,1994-04-25
"Careyeros",24.939998626709,1994-04-25
"Chimo",24.75,1994-04-25
"Islas_Marietas",25.3599987030029,1994-04-25
"Majahuitas",24.6399993896484,1994-04-25
"Uva_Island",29.2399997711182,1994-04-25
"Caletitas",24.769998550415,1994-04-26
"Careyeros",25.0699996948242,1994-04-26
"Chimo",24.8099994659424,1994-04-26
"Islas_Marietas",25.3400001525879,1994-04-26
"Majahuitas",24.769998550415,1994-04-26
"Uva_Island",29.3400001525879,1994-04-26
"Caletitas",24.8899993896484,1994-04-27
"Careyeros",25.1599998474121,1994-04-27
"Chimo",24.939998626709,1994-04-27
"Islas_Marietas",25.2799987792969,1994-04-27
"Majahuitas",24.8899993896484,1994-04-27
"Uva_Island",29.4799995422363,1994-04-27
"Caletitas",24.8899993896484,1994-04-28
